game_date,player_name,min_off,min_on
2019-12-26,Paul Mullin,,79.0
2019-12-26,Connor Jennings,79.0,
2020-01-01,Corey Blackett-Taylor,70.0,
2020-01-01,Paul Mullin,,70.0
2020-01-04,Stefan Payne,45.0,
2020-01-04,Morgan Ferrier,81.0,
2020-01-04,Calum Woods,,45.0
2020-01-04,Sid Nelson,45.0,
2020-01-04,Paul Mullin,,81.0
2020-01-04,Corey Blackett-Taylor,,45.0
2020-01-07,Sid Nelson,15.0,
2020-01-07,Joe Blackham,,62.0
2020-01-07,Luke McCullough,62.0,
2020-01-07,George Nugent,82.0,
2020-01-07,Lewis Sinnott,,82.0
2020-01-07,Jake Burton,,15.0
2020-01-11,Connor Jennings,39.0,
2020-01-11,Neil Danns,78.0,
2020-01-11,Calum Woods,89.0,
2020-01-11,Paul Mullin,,39.0
2020-01-11,Corey Blackett-Taylor,,78.0
2020-01-11,Liam Ridehalgh,,89.0
2020-01-18,Ollie Banks,,71.0
2020-01-18,David Perkins,84.0,
2020-01-18,Neil Danns,71.0,
2020-01-18,Corey Blackett-Taylor,,84.0
2020-01-23,Corey Blackett-Taylor,109.0,
2020-01-23,Neil Danns,100.0,
2020-01-23,Morgan Ferrier,64.0,
2020-01-23,Calum Woods,,109.0
2020-01-23,Harvey Gilmour,,100.0
2020-01-23,Paul Mullin,117.0,64.0
2020-01-23,Stefan Payne,,117.0
2020-01-26,Rushian Hepburn-Murphy,,74.0
2020-01-26,Morgan Ferrier,74.0,
2020-01-26,Paul Mullin,,74.0
2020-01-26,Corey Blackett-Taylor,74.0,
2020-01-26,Harvey Gilmour,,65.0
2020-01-26,David Perkins,65.0,
2020-01-29,Liam Ridehalgh,67.0,
2020-01-29,Stefan Payne,,78.0
2020-01-29,Paul Mullin,,67.0
2020-01-29,Harvey Gilmour,,81.0
2020-01-29,Morgan Ferrier,78.0,
2020-01-29,David Perkins,81.0,
2020-02-01,Neil Danns,,67.0
2020-02-01,Connor Jennings,67.0,
2020-02-01,Morgan Feeney,89.0,
2020-02-01,Sid Nelson,,89.0
2020-02-04,James Vaughan,61.0,
2020-02-04,Luke McCullough,72.0,
2020-02-04,Jake Caprice,,86.0
2020-02-04,David Perkins,,72.0
2020-02-04,Calum Woods,86.0,
2020-02-04,Connor Jennings,,61.0
2020-02-08,James Vaughan,59.0,
2020-02-08,Calum Woods,59.0,
2020-02-08,Morgan Ferrier,,59.0
2020-02-08,Liam Ridehalgh,,45.0
2020-02-08,Kane Wilson,45.0,
2020-02-08,Neil Danns,,59.0
2020-02-11,George Ray,21.0,
2020-02-11,Sid Nelson,,21.0
2020-02-11,James Vaughan,67.0,
2020-02-11,Morgan Ferrier,,67.0
2020-02-22,Andy Cook,57.0,
2020-02-22,Morgan Ferrier,,57.0
2020-02-25,Neil Danns,,89.0
2020-02-25,Luke McCullough,63.0,
2020-02-25,Corey Blackett-Taylor,89.0,
2020-02-25,James Vaughan,64.0,
2020-02-25,Connor Jennings,,64.0
2020-02-25,David Perkins,,63.0
2020-03-07,Emmanuel Monthe,,86.0
2020-03-07,Luke McCullough,60.0,
2020-03-07,Connor Jennings,60.0,
2020-03-07,David Perkins,,60.0
2020-03-07,Neil Danns,,60.0
2020-03-07,Corey Blackett-Taylor,86.0,
2020-03-10,Corey Blackett-Taylor,,60.0
2020-03-10,James Vaughan,82.0,
2020-03-10,Calum Woods,60.0,
2020-03-10,Connor Jennings,,82.0
2020-09-05,Kieron Morris,,42.0
2020-09-05,Paul Lewis,63.0,
2020-09-05,Corey Blackett-Taylor,42.0,
2020-09-05,Stefan Payne,,61.0
2020-09-05,Ollie Banks,,63.0
2020-09-05,Morgan Ferrier,61.0,
2020-09-08,Peter Clarke,62.0,
2020-09-08,Paul Lewis,,62.0
2020-09-08,Danny Walker-Rice,,79.0
2020-09-08,Calum MacDonald,79.0,
2020-09-08,Mark Ellis,,62.0
2020-09-08,Jay Spearing,62.0,
2020-09-12,Stefan Payne,,89.0
2020-09-12,James Vaughan,89.0,
2020-09-12,Mark Ellis,,63.0
2020-09-12,Calum MacDonald,63.0,
2020-09-19,Mark Ellis,36.0,
2020-09-19,Otis Khan,81.0,
2020-09-19,Liam Feeney,,36.0
2020-09-19,Stefan Payne,,81.0
2020-09-19,Jay Spearing,81.0,
2020-09-19,Ollie Banks,,81.0
2020-09-26,Otis Khan,79.0,
2020-09-26,Kaiyne Woolery,,79.0
2020-09-26,Paul Lewis,,89.0
2020-09-26,Kieron Morris,89.0,
2020-09-29,Jay Spearing,,66.0
2020-09-29,Otis Khan,,77.0
2020-09-29,Ollie Banks,77.0,
2020-09-29,Liam Ridehalgh,66.0,
2020-09-29,Kaiyne Woolery,45.0,
2020-09-29,James Vaughan,,45.0
2020-10-03,Paul Lewis,,27.0
2020-10-03,Calum MacDonald,,82.0
2020-10-03,Stefan Payne,27.0,
2020-10-03,Otis Khan,82.0,
2020-10-10,Danny Walker-Rice,,38.0
2020-10-10,Jake Burton,38.0,
2020-10-17,Jay Spearing,87.0,
2020-10-17,Ollie Banks,45.0,
2020-10-17,Otis Khan,65.0,
2020-10-17,Jack Young,,65.0
2020-10-17,Liam Feeney,,45.0
2020-10-17,Jake Burton,,87.0
2020-10-20,Lee O'Connor,73.0,
2020-10-20,Sid Nelson,,73.0
2020-10-20,Ollie Banks,77.0,
2020-10-20,Otis Khan,,77.0
2020-10-24,Calum MacDonald,,30.0
2020-10-24,Lee O'Connor,30.0,
2020-10-24,Jay Spearing,80.0,
2020-10-24,Ollie Banks,,80.0
2020-10-24,Sam Smith,,30.0
2020-10-24,Otis Khan,30.0,
2020-10-27,Sid Nelson,,34.0
2020-10-27,Mark Ellis,34.0,
2020-10-27,Liam Ridehalgh,26.0,
2020-10-27,Lee O'Connor,,26.0
2020-10-27,Corey Blackett-Taylor,,64.0
2020-10-27,Jay Spearing,64.0,
2020-10-31,Corey Blackett-Taylor,,71.0
2020-10-31,Liam Feeney,,66.0
2020-10-31,Sam Smith,,71.0
2020-10-31,Kaiyne Woolery,71.0,
2020-10-31,Kieron Morris,71.0,
2020-10-31,Otis Khan,66.0,
2020-11-03,Kieron Morris,75.0,
2020-11-03,Otis Khan,,75.0
2020-11-03,Kaiyne Woolery,,75.0
2020-11-03,Corey Blackett-Taylor,75.0,
2020-11-07,Otis Khan,,7.0
2020-11-07,Ollie Banks,,89.0
2020-11-07,Kaiyne Woolery,,61.0
2020-11-07,Corey Blackett-Taylor,61.0,
2020-11-07,Paul Lewis,7.0,
2020-11-07,Kieron Morris,89.0,
2020-11-11,Morgan Ferrier,,45.0
2020-11-11,Kieron Morris,,34.0
2020-11-11,Kaiyne Woolery,45.0,
2020-11-11,Liam Ridehalgh,34.0,
2020-11-14,Danny Lloyd,72.0,
2020-11-14,Morgan Ferrier,,72.0
2020-11-14,Sam Smith,,86.0
2020-11-14,Sid Nelson,86.0,
2020-11-14,Kaiyne Woolery,,78.0
2020-11-14,Corey Blackett-Taylor,78.0,
2020-11-21,Liam Feeney,70.0,
2020-11-21,James Vaughan,81.0,
2020-11-21,Otis Khan,82.0,
2020-11-21,Paul Lewis,,70.0
2020-11-21,Kaiyne Woolery,,70.0
2020-11-21,Danny Lloyd,,82.0
2020-11-21,Corey Blackett-Taylor,70.0,
2020-11-21,Morgan Ferrier,,81.0
2020-11-24,Otis Khan,77.0,
2020-11-24,Liam Feeney,64.0,
2020-11-24,Corey Blackett-Taylor,76.0,
2020-11-24,James Vaughan,89.0,
2020-11-24,Paul Lewis,,64.0
2020-11-24,Danny Lloyd,,77.0
2020-11-24,Kaiyne Woolery,,76.0
2020-11-24,Sid Nelson,,89.0
2020-11-27,Danny Lloyd,,82.0
2020-11-27,Otis Khan,60.0,
2020-11-27,Paul Lewis,,60.0
2020-11-27,Corey Blackett-Taylor,82.0,
2020-11-27,Liam Feeney,60.0,
2020-11-27,Kaiyne Woolery,,60.0
2020-12-01,Liam Feeney,75.0,
2020-12-01,Otis Khan,,75.0
2020-12-01,Kaiyne Woolery,39.0,
2020-12-01,Danny Lloyd,,39.0
2020-12-05,Corey Blackett-Taylor,63.0,
2020-12-05,Kieron Morris,74.0,
2020-12-05,Danny Lloyd,,64.0
2020-12-05,Kaiyne Woolery,,63.0
2020-12-05,Paul Lewis,64.0,
2020-12-05,James Vaughan,64.0,
2020-12-05,Otis Khan,,74.0
2020-12-05,Morgan Ferrier,,64.0
2020-12-08,Morgan Ferrier,71.0,
2020-12-08,Kaiyne Woolery,63.0,
2020-12-08,Kieron Morris,,71.0
2020-12-08,Otis Khan,,63.0
2020-12-12,Kaiyne Woolery,68.0,
2020-12-12,Corey Blackett-Taylor,,68.0
2020-12-12,Liam Ridehalgh,,45.0
2020-12-12,Morgan Ferrier,,45.0
2020-12-12,Paul Lewis,,45.0
2020-12-12,Kieron Morris,45.0,
2020-12-12,Calum MacDonald,45.0,
2020-12-12,Ollie Banks,,45.0
2020-12-12,Danny Lloyd,45.0,
2020-12-12,Otis Khan,45.0,
2020-12-19,James Vaughan,89.0,
2020-12-19,Kaiyne Woolery,,89.0
2020-12-19,Morgan Ferrier,,67.0
2020-12-19,Danny Lloyd,,89.0
2020-12-19,Ollie Banks,,57.0
2020-12-19,Lee O'Connor,,89.0
2020-12-19,Liam Feeney,89.0,
2020-12-19,Corey Blackett-Taylor,67.0,
2020-12-19,Jay Spearing,57.0,
2020-12-19,Kieron Morris,89.0,
2020-12-26,Danny Lloyd,57.0,
2020-12-26,Kieron Morris,,57.0
2020-12-26,Paul Lewis,,87.0
2020-12-26,Calum MacDonald,87.0,
2020-12-26,Morgan Ferrier,,57.0
2020-12-26,Corey Blackett-Taylor,57.0,
2020-12-26,Jack Young,76.0,
2020-12-26,Kaiyne Woolery,,76.0
2020-12-29,Kaiyne Woolery,,76.0
2020-12-29,Ollie Banks,,89.0
2020-12-29,Morgan Ferrier,76.0,
2020-12-29,Kieron Morris,89.0,
2021-01-10,Corey Blackett-Taylor,,67.0
2021-01-10,Jake Burton,,76.0
2021-01-10,Otis Khan,81.0,
2021-01-10,Kieron Morris,,81.0
2021-01-10,Morgan Ferrier,67.0,
2021-01-10,Liam Ridehalgh,76.0,
2021-01-13,Danny Lloyd,75.0,
2021-01-13,Kaiyne Woolery,,70.0
2021-01-13,James Vaughan,,70.0
2021-01-13,George Nugent,,75.0
2021-01-13,Morgan Ferrier,70.0,
2021-01-13,Jay Spearing,70.0,
2021-01-13,Corey Blackett-Taylor,75.0,
2021-01-13,Kyle Hayde,,75.0
2021-01-16,Ollie Banks,69.0,
2021-01-16,Corey Blackett-Taylor,,78.0
2021-01-16,Liam Feeney,,56.0
2021-01-16,Danny Lloyd,,69.0
2021-01-16,Kaiyne Woolery,56.0,
2021-01-16,Morgan Ferrier,78.0,
2021-01-19,Kaiyne Woolery,69.0,
2021-01-19,James Vaughan,82.0,
2021-01-19,Kieron Morris,,69.0
2021-01-19,Danny Lloyd,70.0,
2021-01-19,Stefan Payne,,82.0
2021-01-19,Morgan Ferrier,,70.0
2021-01-23,Danny Lloyd,80.0,
2021-01-23,Kaiyne Woolery,66.0,
2021-01-23,Nya Kirby,,66.0
2021-01-23,Kieron Morris,,80.0
2021-01-26,Danny Lloyd,73.0,
2021-01-26,Liam Ridehalgh,,73.0
2021-01-26,Kaiyne Woolery,72.0,
2021-01-26,George Ray,,89.0
2021-01-26,James Vaughan,89.0,
2021-01-26,Kieron Morris,,72.0
2021-01-26,Morgan Ferrier,,89.0
2021-01-26,Liam Feeney,89.0,
2021-01-30,Kaiyne Woolery,89.0,
2021-01-30,Liam Ridehalgh,,89.0
2021-01-30,Danny Lloyd,,45.0
2021-01-30,Nya Kirby,45.0,
2021-02-02,Nya Kirby,80.0,
2021-02-02,Danny Lloyd,58.0,
2021-02-02,Kyle Hayde,,80.0
2021-02-02,Kieron Morris,89.0,
2021-02-02,Danny Walker-Rice,,89.0
2021-02-02,Kaiyne Woolery,,58.0
2021-02-06,Lee O'Connor,,89.0
2021-02-06,Liam Feeney,89.0,
2021-02-06,Danny Lloyd,87.0,
2021-02-06,Kieron Morris,,87.0
2021-02-09,Kaiyne Woolery,58.0,
2021-02-09,Ali Crawford,58.0,
2021-02-09,Charlie Jolley,,58.0
2021-02-09,Danny Lloyd,54.0,
2021-02-09,Nya Kirby,,58.0
2021-02-09,Kieron Morris,,54.0
2021-02-16,Kieron Morris,89.0,
2021-02-16,Jay Spearing,,71.0
2021-02-16,James Vaughan,,59.0
2021-02-16,Liam Feeney,,71.0
2021-02-16,Liam Ridehalgh,,70.0
2021-02-16,Nya Kirby,59.0,
2021-02-16,Otis Khan,70.0,
2021-02-16,Kaiyne Woolery,71.0,
2021-02-16,Danny Lloyd,71.0,
2021-02-16,Peter Clarke,,89.0
2021-02-20,Kieron Morris,85.0,
2021-02-20,David Nugent,,77.0
2021-02-20,James Vaughan,77.0,
2021-02-20,Corey Blackett-Taylor,,85.0
2021-02-23,David Nugent,,86.0
2021-02-23,Kieron Morris,,70.0
2021-02-23,Lee O'Connor,,50.0
2021-02-23,Kaiyne Woolery,86.0,
2021-02-23,Danny Lloyd,70.0,
2021-02-23,Sid Nelson,50.0,
2021-02-27,Kaiyne Woolery,74.0,
2021-02-27,James Vaughan,83.0,
2021-02-27,David Nugent,,83.0
2021-02-27,Kieron Morris,,45.0
2021-02-27,Liam Ridehalgh,,74.0
2021-02-27,Danny Lloyd,45.0,
2021-03-02,Kieron Morris,89.0,
2021-03-02,David Nugent,65.0,
2021-03-02,Danny Lloyd,,89.0
2021-03-02,Liam Ridehalgh,,65.0
2021-03-06,Lee O'Connor,73.0,
2021-03-06,Emmanuel Monthe,,60.0
2021-03-06,David Nugent,73.0,
2021-03-06,Nya Kirby,45.0,
2021-03-06,Danny Lloyd,,45.0
2021-03-06,Ali Crawford,,73.0
2021-03-06,Corey Blackett-Taylor,,73.0
2021-03-06,George Ray,60.0,
2021-03-09,Calum MacDonald,89.0,
2021-03-09,Kieron Morris,83.0,
2021-03-09,Danny Lloyd,87.0,
2021-03-09,Liam Ridehalgh,,87.0
2021-03-09,David Nugent,,83.0
2021-03-09,Corey Blackett-Taylor,,89.0
2021-03-14,Paul Lewis,65.0,
2021-03-14,Danny Lloyd,65.0,
2021-03-14,David Nugent,,65.0
2021-03-14,Jake Burton,,89.0
2021-03-14,Corey Blackett-Taylor,,65.0
2021-03-14,Kieron Morris,89.0,
2021-03-17,Paul Lewis,77.0,
2021-03-17,Ali Crawford,,78.0
2021-03-17,Emmanuel Monthe,,87.0
2021-03-17,Kieron Morris,,77.0
2021-03-17,Liam Feeney,87.0,
2021-03-17,Danny Lloyd,,55.0
2021-03-17,Corey Blackett-Taylor,55.0,
2021-03-17,David Nugent,78.0,
2021-03-20,George Ray,42.0,
2021-03-20,David Nugent,57.0,
2021-03-20,Danny Lloyd,,57.0
2021-03-20,Kaiyne Woolery,85.0,
2021-03-20,Paul Lewis,,57.0
2021-03-20,Kieron Morris,57.0,
2021-03-20,Emmanuel Monthe,,42.0
2021-03-20,Liam Ridehalgh,,85.0
2021-03-23,Danny Lloyd,65.0,
2021-03-23,Liam Ridehalgh,63.0,
2021-03-23,David Nugent,,45.0
2021-03-23,Nya Kirby,,65.0
2021-03-23,Ali Crawford,,63.0
2021-03-23,Kieron Morris,45.0,
2021-03-27,Kieron Morris,74.0,
2021-03-27,Ali Crawford,74.0,
2021-03-27,Nya Kirby,,74.0
2021-03-27,Joe Murphy,,14.0
2021-03-27,David Nugent,,74.0
2021-03-27,Scott Davies,14.0,
2021-04-02,Ali Crawford,,79.0
2021-04-02,Kieron Morris,45.0,
2021-04-02,Danny Lloyd,,45.0
2021-04-02,Liam Feeney,79.0,
2021-04-02,George Ray,68.0,
2021-04-02,David Nugent,,45.0
2021-04-02,Liam Ridehalgh,,68.0
2021-04-02,Lee O'Connor,45.0,
2021-04-05,Kaiyne Woolery,71.0,
2021-04-05,Kieron Morris,,20.0
2021-04-05,Jay Spearing,20.0,
2021-04-05,David Nugent,,71.0
2021-04-05,Corey Blackett-Taylor,,81.0
2021-04-05,Danny Lloyd,81.0,
2021-04-10,Liam Feeney,78.0,
2021-04-10,Danny Lloyd,64.0,
2021-04-10,Kieron Morris,,78.0
2021-04-10,Corey Blackett-Taylor,,73.0
2021-04-10,David Nugent,,64.0
2021-04-10,Ali Crawford,73.0,
2021-04-13,Lee O'Connor,,62.0
2021-04-13,Liam Feeney,80.0,
2021-04-13,David Nugent,68.0,
2021-04-13,Ali Crawford,62.0,
2021-04-13,Danny Lloyd,,62.0
2021-04-13,James Vaughan,,68.0
2021-04-13,Kieron Morris,,80.0
2021-04-13,Kaiyne Woolery,62.0,
2021-04-17,David Nugent,,77.0
2021-04-17,Kaiyne Woolery,77.0,
2021-04-17,Danny Lloyd,67.0,
2021-04-17,Kieron Morris,89.0,
2021-04-17,Corey Blackett-Taylor,,89.0
2021-04-17,James Vaughan,,67.0
2021-04-20,Liam Ridehalgh,,89.0
2021-04-20,Otis Khan,,60.0
2021-04-20,Danny Lloyd,60.0,
2021-04-20,Liam Feeney,89.0,
2021-04-24,Kieron Morris,45.0,
2021-04-24,David Nugent,,45.0
2021-04-24,Danny Lloyd,45.0,
2021-04-24,Otis Khan,,45.0
2021-05-01,Paul Lewis,48.0,
2021-05-01,Otis Khan,73.0,
2021-05-01,Kaiyne Woolery,65.0,
2021-05-01,Corey Blackett-Taylor,,65.0
2021-05-01,Calum MacDonald,65.0,
2021-05-01,Charlie Jolley,,73.0
2021-05-01,Danny Lloyd,,65.0
2021-05-01,Kieron Morris,,48.0
2021-05-08,Corey Blackett-Taylor,62.0,
2021-05-08,David Nugent,62.0,
2021-05-08,Kaiyne Woolery,,62.0
2021-05-08,James Vaughan,,62.0
2021-05-08,Ali Crawford,,89.0
2021-05-08,Emmanuel Monthe,,74.0
2021-05-08,Liam Feeney,89.0,
2021-05-08,George Ray,74.0,
2021-05-20,Liam Feeney,71.0,
2021-05-20,James Vaughan,80.0,
2021-05-20,Paul Lewis,,71.0
2021-05-20,Otis Khan,71.0,
2021-05-20,David Nugent,,80.0
2021-05-20,Kaiyne Woolery,,71.0
2021-05-20,Danny Lloyd,,71.0
2021-05-20,Corey Blackett-Taylor,71.0,
2021-05-23,Lee O'Connor,45.0,
2021-05-23,Liam Ridehalgh,64.0,
2021-05-23,Kieron Morris,45.0,
2021-05-23,Corey Blackett-Taylor,64.0,
2021-05-23,Calum MacDonald,,64.0
2021-05-23,Kaiyne Woolery,,64.0
2021-05-23,Otis Khan,,45.0
2021-05-23,David Nugent,,45.0
2021-08-07,Liam Feeney,88.0,
2021-08-07,Joe Maguire,,88.0
2021-08-07,Kieron Morris,,64.0
2021-08-07,Callum McManaman,88.0,
2021-08-07,Paul Glatzel,64.0,
2021-08-07,Sam Foley,,88.0
2021-08-10,Ryan Watson,65.0,
2021-08-10,Elliott Nevitt,60.0,
2021-08-10,Jay Spearing,,65.0
2021-08-10,Emmanuel Dieseruvwe,,60.0
2021-08-10,Callum McManaman,79.0,
2021-08-10,Liam Feeney,,79.0
2021-08-14,Callum McManaman,,60.0
2021-08-14,Ryan Watson,,89.0
2021-08-14,Paul Glatzel,60.0,
2021-08-14,Liam Feeney,89.0,
2021-08-17,Paul Glatzel,,72.0
2021-08-17,Sam Foley,,72.0
2021-08-17,Emmanuel Dieseruvwe,77.0,
2021-08-17,Liam Feeney,72.0,
2021-08-17,Ryan Watson,72.0,
2021-08-17,Elliott Nevitt,,77.0
2021-08-21,Ryan Watson,,77.0
2021-08-21,Sam Foley,77.0,
2021-08-21,Emmanuel Dieseruvwe,,66.0
2021-08-21,Kieron Morris,66.0,
2021-08-21,Callum McManaman,,56.0
2021-08-21,Paul Glatzel,56.0,
2021-08-28,Kieron Morris,,55.0
2021-08-28,Calum MacDonald,55.0,
2021-08-28,Emmanuel Dieseruvwe,,72.0
2021-08-28,Ryan Watson,72.0,
2021-08-28,Paul Glatzel,55.0,
2021-08-28,Chris Merrie,,55.0
2021-09-04,Mark Duffy,73.0,
2021-09-04,Nicky Maynard,61.0,
2021-09-04,Callum McManaman,,61.0
2021-09-04,Josh Hawkes,,73.0
2021-09-11,Joe Murphy,62.0,
2021-09-11,Ross Doohan,,62.0
2021-09-11,Liam Feeney,,50.0
2021-09-11,Callum McManaman,50.0,
2021-09-11,Nicky Maynard,,86.0
2021-09-11,Tom Davies,86.0,
2021-09-11,Sam Foley,,78.0
2021-09-11,Ryan Watson,78.0,
2021-09-14,Calum MacDonald,58.0,
2021-09-14,Josh Hawkes,,75.0
2021-09-14,Nicky Maynard,58.0,
2021-09-14,Joe Maguire,,58.0
2021-09-14,Emmanuel Dieseruvwe,,58.0
2021-09-14,Mark Duffy,75.0,
2021-09-18,Callum McManaman,67.0,
2021-09-18,Kieron Morris,70.0,
2021-09-18,Josh Hawkes,71.0,
2021-09-18,Nat Knight-Percival,,71.0
2021-09-18,Lee O'Connor,,70.0
2021-09-18,Liam Feeney,,67.0
2021-09-25,Josh Hawkes,63.0,
2021-09-25,Elliott Nevitt,72.0,
2021-09-25,Kieron Morris,81.0,
2021-09-25,Nicky Maynard,,72.0
2021-09-25,Liam Feeney,,63.0
2021-09-25,Ryan Watson,,81.0
2021-10-02,Liam Feeney,,75.0
2021-10-02,Elliott Nevitt,89.0,
2021-10-02,Nicky Maynard,,89.0
2021-10-02,Kieron Morris,82.0,
2021-10-02,Josh Hawkes,75.0,
2021-10-02,Lee O'Connor,,82.0
2021-10-05,Elliott Nevitt,,88.0
2021-10-05,Emmanuel Dieseruvwe,,64.0
2021-10-05,Paul Glatzel,66.0,
2021-10-05,Mark Duffy,88.0,
2021-10-05,Stephen Walker,,66.0
2021-10-05,Nicky Maynard,64.0,
2021-10-08,Josh Hawkes,89.0,
2021-10-08,Callum McManaman,82.0,
2021-10-08,Ryan Watson,,84.0
2021-10-08,Kieron Morris,84.0,
2021-10-08,Chris Merrie,,89.0
2021-10-08,Liam Feeney,,82.0
2021-10-16,Ryan Watson,,89.0
2021-10-16,Kieron Morris,77.0,
2021-10-16,Callum McManaman,89.0,
2021-10-16,Lee O'Connor,,77.0
2021-10-16,Liam Feeney,,72.0
2021-10-16,Josh Hawkes,72.0,
2021-10-19,Josh Hawkes,62.0,
2021-10-19,Liam Feeney,,62.0
2021-10-23,Ryan Watson,,78.0
2021-10-23,Sam Foley,78.0,
2021-10-23,Liam Feeney,72.0,
2021-10-23,Mark Duffy,,61.0
2021-10-23,Kieron Morris,61.0,
2021-10-23,Nicky Maynard,,72.0
2021-10-30,Emmanuel Dieseruvwe,68.0,
2021-10-30,Mark Duffy,,45.0
2021-10-30,Callum McManaman,45.0,
2021-10-30,Liam Feeney,45.0,
2021-10-30,Elliott Nevitt,,68.0
2021-10-30,Paul Glatzel,,45.0
2021-11-06,Ryan Watson,81.0,
2021-11-06,Liam Feeney,73.0,
2021-11-06,Tom Davies,,81.0
2021-11-06,Sam Foley,,73.0
2021-11-06,Emmanuel Dieseruvwe,,81.0
2021-11-06,Elliott Nevitt,81.0,
2021-11-09,Ryan Watson,,67.0
2021-11-09,Kieron Morris,89.0,
2021-11-09,Stephen Walker,67.0,
2021-11-09,Nicky Maynard,89.0,
2021-11-09,Emmanuel Dieseruvwe,,89.0
2021-11-09,Calum MacDonald,,89.0
2021-11-13,Paul Glatzel,,64.0
2021-11-13,Josh Hawkes,,58.0
2021-11-13,Kieron Morris,64.0,
2021-11-13,Liam Feeney,58.0,
2021-11-20,Tom Davies,73.0,
2021-11-20,Sam Foley,,73.0
2021-11-20,Elliott Nevitt,45.0,
2021-11-20,Nicky Maynard,,45.0
2021-11-23,Calum MacDonald,58.0,
2021-11-23,Ryan Watson,,89.0
2021-11-23,Jay Spearing,,87.0
2021-11-23,Callum McManaman,,58.0
2021-11-23,Nicky Maynard,87.0,
2021-11-23,Josh Hawkes,89.0,
2021-12-04,Calum MacDonald,56.0,
2021-12-04,Jay Spearing,45.0,
2021-12-04,Josh Hawkes,45.0,
2021-12-04,Nicky Maynard,56.0,
2021-12-04,Emmanuel Dieseruvwe,,56.0
2021-12-04,Callum McManaman,,56.0
2021-12-04,Ryan Watson,,45.0
2021-12-04,Elliott Nevitt,,72.0
2021-12-04,Sam Foley,,45.0
2021-12-04,Paul Glatzel,72.0,
2021-12-07,Lee O'Connor,,78.0
2021-12-07,Josh Hawkes,45.0,
2021-12-07,Callum McManaman,80.0,
2021-12-07,Kieron Morris,,80.0
2021-12-07,Liam Feeney,,45.0
2021-12-07,Jay Spearing,78.0,
2021-12-11,Elliott Nevitt,78.0,
2021-12-11,Lee O'Connor,,79.0
2021-12-11,Charlie Jolley,82.0,
2021-12-11,Chris Merrie,,78.0
2021-12-11,Josh Hawkes,79.0,
2021-12-11,Callum McManaman,,82.0
2021-12-18,Josh Hawkes,89.0,
2021-12-18,Charlie Jolley,88.0,
2021-12-18,Chris Merrie,,89.0
2021-12-18,Ryan Watson,,88.0
2021-12-21,Nicky Maynard,72.0,
2021-12-21,Charlie Jolley,,71.0
2021-12-21,Sam Foley,,62.0
2021-12-21,Mark Duffy,62.0,
2021-12-21,Lee O'Connor,,72.0
2021-12-21,Joe Maguire,89.0,
2021-12-21,Peter Clarke,,89.0
2021-12-21,Liam Feeney,71.0,
2021-12-21,Elliott Nevitt,,72.0
2021-12-21,Chris Merrie,72.0,
2021-12-26,Josh Hawkes,76.0,
2021-12-26,Liam Feeney,,66.0
2021-12-26,Ryan Watson,,76.0
2021-12-26,Chris Merrie,,76.0
2021-12-26,Nicky Maynard,66.0,
2021-12-26,Jay Spearing,76.0,
2022-01-08,Sam Foley,,63.0
2022-01-08,Charlie Jolley,87.0,
2022-01-08,Paul Glatzel,,78.0
2022-01-08,Elliott Nevitt,78.0,
2022-01-08,Ryan Watson,,87.0
2022-01-08,Josh McPake,63.0,
2022-01-11,Sam Foley,,45.0
2022-01-11,Josh McPake,58.0,
2022-01-11,Paul Glatzel,,58.0
2022-01-11,Elliott Nevitt,45.0,
2022-01-15,Kane Hemmings,84.0,
2022-01-15,Charlie Jolley,79.0,
2022-01-15,Sam Foley,,79.0
2022-01-15,Elliott Nevitt,,84.0
2022-01-22,Chris Merrie,,88.0
2022-01-22,Callum McManaman,,75.0
2022-01-22,Elliott Nevitt,,59.0
2022-01-22,Charlie Jolley,59.0,
2022-01-22,Jay Spearing,88.0,
2022-01-22,Josh McPake,75.0,
2022-01-29,Jay Spearing,59.0,
2022-01-29,Josh Hawkes,,59.0
2022-01-29,Elliott Nevitt,,45.0
2022-01-29,Charlie Jolley,45.0,
2022-02-01,Paul Glatzel,85.0,
2022-02-01,Josh Hawkes,,51.0
2022-02-01,Josh McPake,51.0,
2022-02-01,Jay Spearing,45.0,
2022-02-01,Sam Foley,,45.0
2022-02-01,Chris Merrie,,85.0
2022-02-05,Elliott Nevitt,,89.0
2022-02-05,Paul Glatzel,89.0,
2022-02-08,Charlie Jolley,,81.0
2022-02-08,Elliott Nevitt,,82.0
2022-02-08,Kane Hemmings,81.0,
2022-02-08,Josh Hawkes,86.0,
2022-02-08,Paul Glatzel,82.0,
2022-02-08,Callum McManaman,,86.0
2022-02-12,Josh Hawkes,62.0,
2022-02-12,Charlie Jolley,61.0,
2022-02-12,Sam Foley,,76.0
2022-02-12,Josh McPake,,62.0
2022-02-12,Elliott Nevitt,,61.0
2022-02-12,Lewis Warrington,76.0,
2022-02-15,Callum McManaman,,63.0
2022-02-15,Charlie Jolley,63.0,
2022-02-19,Josh McPake,,80.0
2022-02-19,Kane Hemmings,84.0,
2022-02-19,Josh Hawkes,80.0,
2022-02-19,Sam Foley,,84.0
2022-02-26,Sam Foley,,56.0
2022-02-26,Josh Hawkes,56.0,
2022-03-05,Lewis Warrington,56.0,
2022-03-05,Sam Foley,,56.0
