game_date,player_name,shirt_no,role
2018-12-26,Scott Davies,1,starter
2018-12-26,James Norwood,10,starter
2018-12-26,Connor Jennings,11,starter
2018-12-26,Luke McCullough,12,starter
2018-12-26,Jake Caprice,14,starter
2018-12-26,Mark Ellis,16,starter
2018-12-26,Cole Stockton,20,starter
2018-12-26,Liam Ridehalgh,3,starter
2018-12-26,Ritchie Sutton,4,starter
2018-12-26,Emmanuel Monthe,6,starter
2018-12-26,Jay Harris,8,starter
2018-12-26,Johnny Smith,18,sub
2018-12-26,Adam Buxton,2,sub
2018-12-26,Harvey Gilmour,22,sub
2018-12-26,Shamal George,23,sub
2018-12-26,Zoumana Bakayogo,24,sub
2018-12-26,Larnell Cole,29,sub
2018-12-26,Paul Mullin,9,sub
2018-12-29,Scott Davies,1,starter
2018-12-29,James Norwood,10,starter
2018-12-29,Connor Jennings,11,starter
2018-12-29,Luke McCullough,12,starter
2018-12-29,Jake Caprice,14,starter
2018-12-29,Mark Ellis,16,starter
2018-12-29,Cole Stockton,20,starter
2018-12-29,Liam Ridehalgh,3,starter
2018-12-29,Ritchie Sutton,4,starter
2018-12-29,Steve McNulty,5,starter
2018-12-29,Jay Harris,8,starter
2018-12-29,Johnny Smith,18,sub
2018-12-29,Adam Buxton,2,sub
2018-12-29,Harvey Gilmour,22,sub
2018-12-29,Shamal George,23,sub
2018-12-29,Zoumana Bakayogo,24,sub
2018-12-29,Larnell Cole,29,sub
2018-12-29,Paul Mullin,9,sub
2019-01-01,Scott Davies,1,starter
2019-01-01,James Norwood,10,starter
2019-01-01,Connor Jennings,11,starter
2019-01-01,Luke McCullough,12,starter
2019-01-01,Jake Caprice,14,starter
2019-01-01,Mark Ellis,16,starter
2019-01-01,Johnny Smith,18,starter
2019-01-01,Adam Buxton,2,starter
2019-01-01,Liam Ridehalgh,3,starter
2019-01-01,Emmanuel Monthe,6,starter
2019-01-01,Jay Harris,8,starter
2019-01-01,Cole Stockton,20,sub
2019-01-01,Harvey Gilmour,22,sub
2019-01-01,Shamal George,23,sub
2019-01-01,Zoumana Bakayogo,24,sub
2019-01-01,Larnell Cole,29,sub
2019-01-01,Steve McNulty,5,sub
2019-01-01,Paul Mullin,9,sub
2019-01-04,Scott Davies,1,starter
2019-01-04,James Norwood,10,starter
2019-01-04,Connor Jennings,11,starter
2019-01-04,Luke McCullough,12,starter
2019-01-04,Jake Caprice,14,starter
2019-01-04,Mark Ellis,16,starter
2019-01-04,Harvey Gilmour,22,starter
2019-01-04,Liam Ridehalgh,3,starter
2019-01-04,Steve McNulty,5,starter
2019-01-04,Emmanuel Monthe,6,starter
2019-01-04,Jay Harris,8,starter
2019-01-04,Adam Buxton,2,sub
2019-01-04,Cole Stockton,20,sub
2019-01-04,Zoumana Bakayogo,24,sub
2019-01-04,Ollie Banks,28,sub
2019-01-04,Bailey Passant,32,sub
2019-01-04,Ritchie Sutton,4,sub
2019-01-04,Paul Mullin,9,sub
2019-01-12,Scott Davies,1,starter
2019-01-12,James Norwood,10,starter
2019-01-12,Luke McCullough,12,starter
2019-01-12,Jake Caprice,14,starter
2019-01-12,Ishmael Miller,15,starter
2019-01-12,Mark Ellis,16,starter
2019-01-12,David Perkins,17,starter
2019-01-12,Ollie Banks,28,starter
2019-01-12,Liam Ridehalgh,3,starter
2019-01-12,Steve McNulty,5,starter
2019-01-12,Emmanuel Monthe,6,starter
2019-01-12,Johnny Smith,18,sub
2019-01-12,Adam Buxton,2,sub
2019-01-12,Harvey Gilmour,22,sub
2019-01-12,Zoumana Bakayogo,24,sub
2019-01-12,Luke Pilling,25,sub
2019-01-12,Jay Harris,8,sub
2019-01-12,Paul Mullin,9,sub
2019-01-19,Scott Davies,1,starter
2019-01-19,James Norwood,10,starter
2019-01-19,Luke McCullough,12,starter
2019-01-19,Jake Caprice,14,starter
2019-01-19,Ishmael Miller,15,starter
2019-01-19,Mark Ellis,16,starter
2019-01-19,David Perkins,17,starter
2019-01-19,Ollie Banks,28,starter
2019-01-19,Liam Ridehalgh,3,starter
2019-01-19,Steve McNulty,5,starter
2019-01-19,Emmanuel Monthe,6,starter
2019-01-19,Connor Jennings,11,sub
2019-01-19,Johnny Smith,18,sub
2019-01-19,Adam Buxton,2,sub
2019-01-19,Harvey Gilmour,22,sub
2019-01-19,Luke Pilling,25,sub
2019-01-19,Jay Harris,8,sub
2019-01-19,Paul Mullin,9,sub
2019-01-26,Scott Davies,1,starter
2019-01-26,James Norwood,10,starter
2019-01-26,Connor Jennings,11,starter
2019-01-26,Luke McCullough,12,starter
2019-01-26,Jake Caprice,14,starter
2019-01-26,David Perkins,17,starter
2019-01-26,Adam Buxton,2,starter
2019-01-26,Ollie Banks,28,starter
2019-01-26,Liam Ridehalgh,3,starter
2019-01-26,Steve McNulty,5,starter
2019-01-26,Emmanuel Monthe,6,starter
2019-01-26,Mark Ellis,16,sub
2019-01-26,Johnny Smith,18,sub
2019-01-26,Harvey Gilmour,22,sub
2019-01-26,Luke Pilling,25,sub
2019-01-26,Ben Pringle,27,sub
2019-01-26,Jay Harris,8,sub
2019-01-26,Paul Mullin,9,sub
2019-02-05,Scott Davies,1,starter
2019-02-05,James Norwood,10,starter
2019-02-05,Connor Jennings,11,starter
2019-02-05,Luke McCullough,12,starter
2019-02-05,Jake Caprice,14,starter
2019-02-05,David Perkins,17,starter
2019-02-05,Kieron Morris,19,starter
2019-02-05,Ben Pringle,27,starter
2019-02-05,Liam Ridehalgh,3,starter
2019-02-05,Sid Nelson,4,starter
2019-02-05,Emmanuel Monthe,6,starter
2019-02-05,Johnny Smith,18,sub
2019-02-05,Adam Buxton,2,sub
2019-02-05,Harvey Gilmour,22,sub
2019-02-05,Luke Pilling,25,sub
2019-02-05,Chris Dagnall,29,sub
2019-02-05,Jay Harris,8,sub
2019-02-05,Paul Mullin,9,sub
2019-02-09,Scott Davies,1,starter
2019-02-09,James Norwood,10,starter
2019-02-09,Connor Jennings,11,starter
2019-02-09,Luke McCullough,12,starter
2019-02-09,Jake Caprice,14,starter
2019-02-09,David Perkins,17,starter
2019-02-09,Kieron Morris,19,starter
2019-02-09,Ben Pringle,27,starter
2019-02-09,Liam Ridehalgh,3,starter
2019-02-09,Sid Nelson,4,starter
2019-02-09,Emmanuel Monthe,6,starter
2019-02-09,Mark Ellis,16,sub
2019-02-09,Johnny Smith,18,sub
2019-02-09,Adam Buxton,2,sub
2019-02-09,Harvey Gilmour,22,sub
2019-02-09,Luke Pilling,25,sub
2019-02-09,Ollie Banks,28,sub
2019-02-09,Chris Dagnall,29,sub
2019-02-16,Scott Davies,1,starter
2019-02-16,James Norwood,10,starter
2019-02-16,Connor Jennings,11,starter
2019-02-16,Luke McCullough,12,starter
2019-02-16,Jake Caprice,14,starter
2019-02-16,Mark Ellis,16,starter
2019-02-16,David Perkins,17,starter
2019-02-16,Kieron Morris,19,starter
2019-02-16,Zoumana Bakayogo,24,starter
2019-02-16,Ben Pringle,27,starter
2019-02-16,Emmanuel Monthe,6,starter
2019-02-16,Johnny Smith,18,sub
2019-02-16,Adam Buxton,2,sub
2019-02-16,Harvey Gilmour,22,sub
2019-02-16,Luke Pilling,25,sub
2019-02-16,Ollie Banks,28,sub
2019-02-16,Chris Dagnall,29,sub
2019-02-16,Paul Mullin,9,sub
2019-02-19,Scott Davies,1,starter
2019-02-19,James Norwood,10,starter
2019-02-19,Connor Jennings,11,starter
2019-02-19,Luke McCullough,12,starter
2019-02-19,Jake Caprice,14,starter
2019-02-19,Mark Ellis,16,starter
2019-02-19,David Perkins,17,starter
2019-02-19,Kieron Morris,19,starter
2019-02-19,Zoumana Bakayogo,24,starter
2019-02-19,Ben Pringle,27,starter
2019-02-19,Emmanuel Monthe,6,starter
2019-02-19,Johnny Smith,18,sub
2019-02-19,Adam Buxton,2,sub
2019-02-19,Harvey Gilmour,22,sub
2019-02-19,Luke Pilling,25,sub
2019-02-19,Ollie Banks,28,sub
2019-02-19,Chris Dagnall,29,sub
2019-02-19,Paul Mullin,9,sub
2019-02-23,Scott Davies,1,starter
2019-02-23,James Norwood,10,starter
2019-02-23,Connor Jennings,11,starter
2019-02-23,Luke McCullough,12,starter
2019-02-23,Jake Caprice,14,starter
2019-02-23,Mark Ellis,16,starter
2019-02-23,David Perkins,17,starter
2019-02-23,Kieron Morris,19,starter
2019-02-23,Zoumana Bakayogo,24,starter
2019-02-23,Ben Pringle,27,starter
2019-02-23,Emmanuel Monthe,6,starter
2019-02-23,Johnny Smith,18,sub
2019-02-23,Adam Buxton,2,sub
2019-02-23,Luke Pilling,25,sub
2019-02-23,Ollie Banks,28,sub
2019-02-23,Chris Dagnall,29,sub
2019-02-23,Sid Nelson,4,sub
2019-02-23,Paul Mullin,9,sub
2019-03-02,Scott Davies,1,starter
2019-03-02,James Norwood,10,starter
2019-03-02,Connor Jennings,11,starter
2019-03-02,Luke McCullough,12,starter
2019-03-02,Jake Caprice,14,starter
2019-03-02,Mark Ellis,16,starter
2019-03-02,David Perkins,17,starter
2019-03-02,Johnny Smith,18,starter
2019-03-02,Zoumana Bakayogo,24,starter
2019-03-02,Ben Pringle,27,starter
2019-03-02,Emmanuel Monthe,6,starter
2019-03-02,Adam Buxton,2,sub
2019-03-02,Harvey Gilmour,22,sub
2019-03-02,Luke Pilling,25,sub
2019-03-02,Ollie Banks,28,sub
2019-03-02,Chris Dagnall,29,sub
2019-03-02,Sid Nelson,4,sub
2019-03-02,Paul Mullin,9,sub
2019-03-08,Scott Davies,1,starter
2019-03-08,James Norwood,10,starter
2019-03-08,Connor Jennings,11,starter
2019-03-08,Luke McCullough,12,starter
2019-03-08,Jake Caprice,14,starter
2019-03-08,Mark Ellis,16,starter
2019-03-08,David Perkins,17,starter
2019-03-08,Johnny Smith,18,starter
2019-03-08,Zoumana Bakayogo,24,starter
2019-03-08,Ben Pringle,27,starter
2019-03-08,Emmanuel Monthe,6,starter
2019-03-08,Adam Buxton,2,sub
2019-03-08,Harvey Gilmour,22,sub
2019-03-08,Luke Pilling,25,sub
2019-03-08,Ollie Banks,28,sub
2019-03-08,Chris Dagnall,29,sub
2019-03-08,Sid Nelson,4,sub
2019-03-08,Paul Mullin,9,sub
2019-03-12,Scott Davies,1,starter
2019-03-12,James Norwood,10,starter
2019-03-12,Connor Jennings,11,starter
2019-03-12,Luke McCullough,12,starter
2019-03-12,Jake Caprice,14,starter
2019-03-12,Mark Ellis,16,starter
2019-03-12,David Perkins,17,starter
2019-03-12,Ben Pringle,27,starter
2019-03-12,Ollie Banks,28,starter
2019-03-12,Liam Ridehalgh,3,starter
2019-03-12,Emmanuel Monthe,6,starter
2019-03-12,Johnny Smith,18,sub
2019-03-12,Harvey Gilmour,22,sub
2019-03-12,Luke Pilling,25,sub
2019-03-12,Chris Dagnall,29,sub
2019-03-12,Sid Nelson,4,sub
2019-03-12,Jay Harris,8,sub
2019-03-12,Paul Mullin,9,sub
2019-03-23,Scott Davies,1,starter
2019-03-23,James Norwood,10,starter
2019-03-23,Connor Jennings,11,starter
2019-03-23,Luke McCullough,12,starter
2019-03-23,Jake Caprice,14,starter
2019-03-23,Mark Ellis,16,starter
2019-03-23,David Perkins,17,starter
2019-03-23,Ben Pringle,27,starter
2019-03-23,Ollie Banks,28,starter
2019-03-23,Liam Ridehalgh,3,starter
2019-03-23,Emmanuel Monthe,6,starter
2019-03-23,Kieron Morris,19,sub
2019-03-23,Harvey Gilmour,22,sub
2019-03-23,Luke Pilling,25,sub
2019-03-23,Chris Dagnall,29,sub
2019-03-23,Sid Nelson,4,sub
2019-03-23,Jay Harris,8,sub
2019-03-23,Paul Mullin,9,sub
2019-03-30,Scott Davies,1,starter
2019-03-30,James Norwood,10,starter
2019-03-30,Connor Jennings,11,starter
2019-03-30,Luke McCullough,12,starter
2019-03-30,Jake Caprice,14,starter
2019-03-30,Mark Ellis,16,starter
2019-03-30,David Perkins,17,starter
2019-03-30,Kieron Morris,19,starter
2019-03-30,Ollie Banks,28,starter
2019-03-30,Liam Ridehalgh,3,starter
2019-03-30,Emmanuel Monthe,6,starter
2019-03-30,Johnny Smith,18,sub
2019-03-30,Adam Buxton,2,sub
2019-03-30,Harvey Gilmour,22,sub
2019-03-30,Luke Pilling,25,sub
2019-03-30,Chris Dagnall,29,sub
2019-03-30,Jay Harris,8,sub
2019-03-30,Paul Mullin,9,sub
2019-04-02,Scott Davies,1,starter
2019-04-02,James Norwood,10,starter
2019-04-02,Connor Jennings,11,starter
2019-04-02,Jake Caprice,14,starter
2019-04-02,Mark Ellis,16,starter
2019-04-02,David Perkins,17,starter
2019-04-02,Kieron Morris,19,starter
2019-04-02,Ollie Banks,28,starter
2019-04-02,Liam Ridehalgh,3,starter
2019-04-02,Emmanuel Monthe,6,starter
2019-04-02,Jay Harris,8,starter
2019-04-02,Johnny Smith,18,sub
2019-04-02,Adam Buxton,2,sub
2019-04-02,Harvey Gilmour,22,sub
2019-04-02,Luke Pilling,25,sub
2019-04-02,Ben Pringle,27,sub
2019-04-02,Chris Dagnall,29,sub
2019-04-02,Paul Mullin,9,sub
2019-04-06,Scott Davies,1,starter
2019-04-06,James Norwood,10,starter
2019-04-06,Connor Jennings,11,starter
2019-04-06,Jake Caprice,14,starter
2019-04-06,Mark Ellis,16,starter
2019-04-06,David Perkins,17,starter
2019-04-06,Johnny Smith,18,starter
2019-04-06,Kieron Morris,19,starter
2019-04-06,Ollie Banks,28,starter
2019-04-06,Liam Ridehalgh,3,starter
2019-04-06,Emmanuel Monthe,6,starter
2019-04-06,Adam Buxton,2,sub
2019-04-06,Harvey Gilmour,22,sub
2019-04-06,Luke Pilling,25,sub
2019-04-06,Chris Dagnall,29,sub
2019-04-06,Sid Nelson,4,sub
2019-04-06,Jay Harris,8,sub
2019-04-06,Paul Mullin,9,sub
2019-04-13,Scott Davies,1,starter
2019-04-13,James Norwood,10,starter
2019-04-13,Connor Jennings,11,starter
2019-04-13,Jake Caprice,14,starter
2019-04-13,Mark Ellis,16,starter
2019-04-13,David Perkins,17,starter
2019-04-13,Kieron Morris,19,starter
2019-04-13,Ben Pringle,27,starter
2019-04-13,Ollie Banks,28,starter
2019-04-13,Liam Ridehalgh,3,starter
2019-04-13,Emmanuel Monthe,6,starter
2019-04-13,Adam Buxton,2,sub
2019-04-13,Harvey Gilmour,22,sub
2019-04-13,Luke Pilling,25,sub
2019-04-13,Chris Dagnall,29,sub
2019-04-13,Sid Nelson,4,sub
2019-04-13,Jay Harris,8,sub
2019-04-13,Paul Mullin,9,sub
2019-04-19,Scott Davies,1,starter
2019-04-19,James Norwood,10,starter
2019-04-19,Connor Jennings,11,starter
2019-04-19,Jake Caprice,14,starter
2019-04-19,Mark Ellis,16,starter
2019-04-19,Kieron Morris,19,starter
2019-04-19,Zoumana Bakayogo,24,starter
2019-04-19,Ben Pringle,27,starter
2019-04-19,Ollie Banks,28,starter
2019-04-19,Emmanuel Monthe,6,starter
2019-04-19,Jay Harris,8,starter
2019-04-19,Johnny Smith,18,sub
2019-04-19,Adam Buxton,2,sub
2019-04-19,Harvey Gilmour,22,sub
2019-04-19,Luke Pilling,25,sub
2019-04-19,Chris Dagnall,29,sub
2019-04-19,Sid Nelson,4,sub
2019-04-19,Paul Mullin,9,sub
2019-04-22,Scott Davies,1,starter
2019-04-22,James Norwood,10,starter
2019-04-22,Connor Jennings,11,starter
2019-04-22,Jake Caprice,14,starter
2019-04-22,Kieron Morris,19,starter
2019-04-22,Zoumana Bakayogo,24,starter
2019-04-22,Ollie Banks,28,starter
2019-04-22,Sid Nelson,4,starter
2019-04-22,Emmanuel Monthe,6,starter
2019-04-22,Jay Harris,8,starter
2019-04-22,Paul Mullin,9,starter
2019-04-22,Johnny Smith,18,sub
2019-04-22,Adam Buxton,2,sub
2019-04-22,Evan Gumbs,21,sub
2019-04-22,Harvey Gilmour,22,sub
2019-04-22,Luke Pilling,25,sub
2019-04-22,Ben Pringle,27,sub
2019-04-22,Chris Dagnall,29,sub
2019-04-30,Scott Davies,1,starter
2019-04-30,James Norwood,10,starter
2019-04-30,Connor Jennings,11,starter
2019-04-30,Jake Caprice,14,starter
2019-04-30,Kieron Morris,19,starter
2019-04-30,Ben Pringle,27,starter
2019-04-30,Ollie Banks,28,starter
2019-04-30,Liam Ridehalgh,3,starter
2019-04-30,Sid Nelson,4,starter
2019-04-30,Emmanuel Monthe,6,starter
2019-04-30,Jay Harris,8,starter
2019-04-30,David Perkins,17,sub
2019-04-30,Adam Buxton,2,sub
2019-04-30,Harvey Gilmour,22,sub
2019-04-30,Luke Pilling,25,sub
2019-04-30,Chris Dagnall,29,sub
2019-04-30,Steve McNulty,5,sub
2019-04-30,Paul Mullin,9,sub
2019-05-04,Scott Davies,1,starter
2019-05-04,James Norwood,10,starter
2019-05-04,David Perkins,17,starter
2019-05-04,Johnny Smith,18,starter
2019-05-04,Adam Buxton,2,starter
2019-05-04,Harvey Gilmour,22,starter
2019-05-04,Zoumana Bakayogo,24,starter
2019-05-04,Chris Dagnall,29,starter
2019-05-04,Steve McNulty,5,starter
2019-05-04,Emmanuel Monthe,6,starter
2019-05-04,Ben Tollitt,7,starter
2019-05-04,Connor Jennings,11,sub
2019-05-04,Kieron Morris,19,sub
2019-05-04,Luke Pilling,25,sub
2019-05-04,Ben Pringle,27,sub
2019-05-04,Ollie Banks,28,sub
2019-05-04,Liam Ridehalgh,3,sub
2019-05-04,Jay Harris,8,sub
2019-05-10,Scott Davies,1,starter
2019-05-10,James Norwood,10,starter
2019-05-10,Connor Jennings,11,starter
2019-05-10,Jake Caprice,14,starter
2019-05-10,David Perkins,17,starter
2019-05-10,Kieron Morris,19,starter
2019-05-10,Ollie Banks,28,starter
2019-05-10,Liam Ridehalgh,3,starter
2019-05-10,Sid Nelson,4,starter
2019-05-10,Emmanuel Monthe,6,starter
2019-05-10,Jay Harris,8,starter
2019-05-10,Johnny Smith,18,sub
2019-05-10,Adam Buxton,2,sub
2019-05-10,Harvey Gilmour,22,sub
